status,enter row,exit row,enter price,exit price,percentage
+,1742,1747,2373.99,2476.64,4.32394
+,1756,1760,2530.39,2592.99,2.47393
+,1762,1764,2746.32,2792.79,1.69208
+,1779,1788,2711.99,2828.69,4.30311
-,1795,1801,2858.1,2585.99,-9.52066
+,1830,1849,2532.2,2600,2.67751
-,1861,1883,2670.7,2439.09,-8.67226
-,1898,1973,2519.59,2291.81,-9.04036
-,1981,1996,2391.3,2106.53,-11.9086
+,2009,2011,2041.8,2046.92,0.250759
+,2013,2016,2186.8,2286.8,4.57289
+,2028,2029,2511.8,2612.3,4.00111
+,2031,2040,2749.85,2816.81,2.43504
+,2068,2073,2555.8,2704.8,5.82988
+,2075,2096,2766.8,2889.76,4.44412
+,2098,2122,2911.8,3136.9,7.73061
+,2125,2138,3286.9,3400.46,3.45493
+,2145,2165,3459.79,3541.8,2.37038
+,2167,2169,3589.79,3731.8,3.95594
+,2172,2175,3936.79,4062.61,3.196
+,2186,2188,4190.5,4275.8,2.03556
-,2192,2222,4353.7,3860.53,-11.3276
+,2227,2231,4059.4,4184.78,3.08863
+,2240,2244,4345.93,4436.94,2.09414
+,2252,2256,4356.36,4534.7,4.09378
+,2267,2272,4680.4,4768.15,1.87484
-,2275,2278,4867.96,4319.83,-11.26
+,2287,2290,4405.15,4536.92,2.99127
-,2302,2304,4665.7,4325.58,-7.2898
+,2334,2335,3570.83,3714.41,4.02091
+,2338,2339,3953.72,4027.06,1.85496
+,2367,2370,3774.74,3897.9,3.26274
+,2381,2382,4055.34,4068.01,0.312428
+,2385,2396,4228.14,4372.33,3.41025
+,2414,2419,4302.48,4389.2,2.01558
+,2423,2426,4568.98,4569.8,0.0179471
+,2428,2429,4819.86,4822.18,0.0481342
+,2434,2443,4851.39,5097.49,5.07277
+,2445,2447,5318.14,5392.38,1.39598
+,2471,2477,5534.42,5701.09,3.01152
+,2481,2484,5967.8,5969.81,0.0336808
+,2500,2504,5662.43,5934.9,4.81189
+,2507,2522,5978.6,6319.95,5.70953
+,2527,2531,6523.12,6790.38,4.09712
+,2533,2538,6967.53,7209.14,3.46766
+,2555,2558,7282.27,7459.67,2.43605
+,2585,2588,6760.9,7138.18,5.58032
+,2593,2595,7432.1,7671.39,3.21968
+,2606,2613,8117.24,8265.35,1.82463
+,2633,2636,9514.82,9581.78,0.703744
+,2640,2646,9813.41,10031.9,2.22665
-,2648,2654,11157.6,9111.58,-18.3374
+,2660,2662,10613.9,10891.9,2.6196
+,2664,2675,11434.4,11888.2,3.96944
+,2677,2679,12413.9,12595.8,1.46521
+,2681,2682,13908.4,13946.4,0.27336
+,2684,2685,14892.8,15304,2.76121
+,2687,2698,16564.1,16883.6,1.92863
+,2718,2720,17079.6,17724.2,3.77428
+,2723,2724,18376.8,18781.4,2.20141
+,2760,2761,15035.3,15136.2,0.671153
+,2763,2766,15659,16247.9,3.76025
-,2778,2786,14850.3,12863.9,-13.3761
+,2790,2792,13892.7,14690.8,5.74452
+,2807,2808,15723.3,15903,1.1434
-,2810,2820,16777.1,14073.2,-16.1163
-,2844,2849,14223.6,11357.9,-20.1473
-,2859,2925,11429.6,8540.07,-25.2813
+,2942,2945,7718.37,7919.32,2.60353
+,2952,2963,8373.9,8705.7,3.96231
+,2974,2976,8761.43,9151.48,4.4519
+,2979,2980,9343.01,9629.44,3.06571
+,2983,2985,10015.1,10222.7,2.07247
+,2991,2993,10519.2,10887.2,3.49759
+,2997,3001,11406,11598.5,1.68762
+,3018,3029,10162.7,10665.4,4.94611
+,3034,3051,10869.5,11364.5,4.55432
-,3056,3061,11581.4,10695.1,-7.65272
+,3081,3082,9413.53,9494.34,0.858445
+,3108,3121,8408.95,8789.07,4.52042
+,3178,3181,7292.36,7330.62,0.524659
+,3201,3202,7005.32,7045.76,0.577276
+,3211,3222,6765.01,7628.56,12.7649
+,3227,3231,8050.67,8327.6,3.43984
+,3248,3258,8113.44,8449.07,4.13672
+,3261,3262,8757.16,8772.7,0.177455
+,3267,3270,9099.05,9296.01,2.16462
+,3272,3317,9375.79,9680.54,3.25039
-,3336,3348,9192.58,8467.12,-7.8918
-,3355,3375,8700.83,7877.6,-9.46151
+,3380,3381,8139.77,8403.96,3.24567
+,3420,3426,7329.72,7446.01,1.58655
-,3441,3471,7633.7,6647.47,-12.9194
-,3477,3487,6776.84,6209.2,-8.37618
+,3494,3510,6587.03,6688.95,1.54728
-,3517,3529,6688.25,6104.45,-8.72874
+,3535,3565,6207.65,6531.95,5.2242
+,3577,3632,6590.69,7239.87,9.84996
+,3658,3660,7777.88,8137.07,4.6181
-,3663,3705,8340.26,7312.98,-12.3171
-,3718,3723,6965.17,6424.7,-7.75961
+,3732,3756,6375.56,6520.5,2.27337
+,3783,3804,6645.12,6662.77,0.265608
+,3806,3809,6827.94,6961.92,1.96223
+,3829,3830,6963.98,7201.52,3.41098
-,3839,3846,7286.13,6841.59,-6.10118
+,3878,3885,6336,6468.88,2.09722
+,3907,3916,6349.92,6628.69,4.39013
+,3935,3943,6459.54,6662.53,3.14248
-,3969,4147,6522.01,5558.32,-14.776
+,4199,4201,3973.39,4130.63,3.95733
+,4246,4288,3562.64,3681.65,3.3405
+,4291,4296,3861.4,4063.9,5.24421
-,4306,4327,4157.65,3580.39,-13.8843
+,4332,4333,3848.64,3889.15,1.05258
+,4346,4351,3785.89,3875.64,2.37064
+,4363,4364,3829.14,4025.39,5.12517
-,4373,4384,4052.89,3768.14,-7.02585
+,4434,4546,3580.4,3691.66,3.10747
+,4548,4553,3857.4,3946.65,2.31373
-,4571,4605,3936.28,3703.14,-5.92285
+,4613,4620,3827.09,3838.39,0.295264
+,4643,4664,3858.14,3992.39,3.47966
+,4674,4724,3983.68,4110.39,3.18073
+,4728,4731,4130.64,4688,13.4933
+,4740,4741,5120.38,5281.88,3.15406
+,4754,4755,5251.9,5296.86,0.856071
+,4768,4821,5241.64,5510.41,5.12759
-,4836,4838,5472.4,5109.4,-6.63329
+,4853,4864,5202.9,5366.41,3.14267
+,4869,4870,5469.65,5669.64,3.65636
+,4881,4892,5881.4,6000.65,2.02758
+,4898,4899,6104.15,6291.15,3.06349
+,4902,4904,6368.65,7038.15,10.5124
+,4907,4908,7361.15,7873.15,6.95543
-,4922,4929,8327.65,7193.79,-13.6156
+,4957,4964,7857.89,8910.89,13.4005
-,4993,5024,8505.39,7608.89,-10.5404
+,5037,5047,7983.89,8255.89,3.40686
+,5051,5054,8355.38,9197.39,10.0775
+,5057,5077,9260.14,9550.64,3.1371
+,5079,5084,9727.64,10626.4,9.23914
+,5091,5096,11204.3,11910.8,6.30536
+,5098,5100,12600.4,13544.4,7.49133
-,5113,5121,12179.4,9881.84,-18.8641
+,5125,5126,10736.6,11239.9,4.68722
+,5132,5149,11837,12197.5,3.0458
+,5151,5156,12708.2,12856.6,1.16807
-,5173,5174,11861.1,10064.5,-15.1472
-,5179,5187,10805.9,9411.13,-12.9074
+,5196,5197,10460.9,10610.6,1.43152
+,5222,5257,10103.4,10396.4,2.90002
+,5260,5264,10504.9,11229.1,6.89441
+,5266,5272,11739.1,12204.4,3.96324
+,5317,5326,10353.8,10697.1,3.31598
-,5330,5371,10890.4,9659.18,-11.3055
+,5381,5388,9569.35,9957.39,4.05503
+,5393,5411,10563.6,10853.4,2.74329
-,5432,5485,10141.6,8526.63,-15.9245
+,5508,5511,8270.29,8434.89,1.99026
+,5550,5551,8568.8,8575.54,0.0786575
-,5559,5579,8715.55,7974.39,-8.50388
-,5594,5610,8209.1,7459.6,-9.13011
+,5621,5622,7621.09,8396.13,10.1697
-,5624,5741,9705.15,7025.65,-27.6091
+,5759,5760,7253.65,7561.65,4.24614
-,5771,5836,7743.65,7038.15,-9.11069
+,5850,5851,6859.9,7119.65,3.7865
+,5864,5930,7610.65,7897.38,3.76748
+,5935,5936,8012.63,8367.33,4.42676
+,5954,5960,8141.65,8428.15,3.51894
+,5963,5969,8572.14,8866.14,3.42972
-,5979,6010,8880.65,8228.65,-7.3418
+,6012,6017,8450.65,8711.65,3.08852
+,6019,6020,8937.65,9100.15,1.81815
+,6026,6037,9331.15,9545.14,2.29329
+,6059,6060,9427.14,9552.64,1.33126
+,6074,6084,10119.6,10293.6,1.71943
+,6114,6115,9962.65,10135.6,1.73649
-,6134,6148,9914.65,9100.65,-8.21007
+,6167,6184,8804.65,9073.65,3.0552
-,6203,6215,8055.15,5954.65,-26.0765
+,6244,6245,5600.5,5864.57,4.71511
+,6250,6262,6769.48,6778.08,0.127041
-,6268,6284,6880.06,5890.14,-14.3882
+,6289,6304,6461.1,6658.08,3.04871
+,6306,6315,6911.07,6958.07,0.680068
+,6317,6320,7150.06,7363.05,2.97886
+,6350,6365,6838.65,7061.07,3.2524
+,6374,6396,7153.6,7505.12,4.91389
+,6404,6417,7738.12,7841.58,1.33702
+,6419,6420,8256.97,8594.42,4.08685
+,6423,6450,9158.57,9274.53,1.26614
+,6456,6457,9631.75,9791.5,1.65858
+,6474,6479,8918.5,9086.7,1.88597
+,6481,6484,9285.5,9610.15,3.49631
+,6495,6560,9846.85,10121.5,2.78871
+,6572,6794,9656.28,10000.6,3.56628
+,6798,6799,10846.5,10864.9,0.169548
+,6810,6839,11264.8,11595.7,2.93739
+,6855,6888,12008.3,12377.9,3.07788
-,6906,6965,11846.2,10801.6,-8.818
+,6980,7008,10332.9,10694.1,3.49612
+,7013,7124,10876,11363.1,4.47885
+,7128,7158,11554.4,11748.1,1.67677
+,7163,7167,11857.5,12243.4,3.25388
+,7169,7170,12402.3,12852.9,3.63287
+,7184,7195,13030.3,13682.3,5.00388
+,7207,7215,13572.1,13753.4,1.3359
+,7225,7233,13728.6,14145.4,3.0357
+,7235,7236,14467.1,14820.3,2.44147
+,7239,7261,15764.9,15880.8,0.735112
+,7265,7279,16049.9,16683.4,3.94707
+,7284,7285,16946.6,17799,5.02956
+,7303,7313,18694.4,18980.8,1.53244
+,7335,7336,18489.1,18519.8,0.166152
+,7338,7339,19138.9,19361.7,1.16396
-,7355,7389,19359.7,17879.3,-7.64672
+,7395,7397,19064.9,19172.1,0.562184
+,7401,7410,19437.7,20301.2,4.44198
+,7412,7413,21171.5,21719.3,2.58749
+,7415,7417,22653.8,23023.8,1.63328
+,7425,7450,23671.1,27014.6,14.1246
+,7462,7466,27571.1,28231.5,2.39522
+,7474,7480,29448.3,33212.8,12.7832
+,7491,7493,33779.7,35083.5,3.85983
+,7497,7498,35945,36977.2,2.87155
+,7501,7502,38210.1,39767.5,4.07573
-,7507,7511,41319.2,34775,-15.8382
+,7527,7528,37233.5,37432.4,0.53425
-,7531,7561,38963.6,32269.7,-17.1799
+,7569,7573,33288.2,34546.2,3.77908
+,7592,7593,32334.5,33235,2.78504
+,7596,7597,36958,38323.1,3.69363
+,7608,7611,35329.5,35645.5,0.894352
+,7613,7618,36495.2,38211.2,4.70184
+,7627,7633,38304.7,42975.5,12.1938
+,7636,7637,46169.9,46924.6,1.63459
+,7651,7654,47530.1,48479.2,1.99695
+,7667,7674,49148.2,51497,4.77918
+,7677,7688,52391,54797.9,4.59415
-,7690,7698,56902.1,47984.2,-15.6724
-,7711,7715,51347.9,45478.5,-11.4306
+,7724,7734,48600.3,51440,5.84305
+,7749,7750,48990.6,51564.2,5.25317
+,7755,7756,51818.3,53536.5,3.31582
+,7759,7765,54772.8,56302.3,2.79239
+,7773,7780,57514,60023,4.36242
+,7798,7799,58432.5,59040.2,1.03995
+,7826,7845,56374.9,57997.3,2.87791
+,7851,7903,59119.7,60073.1,1.6128
+,7910,7911,62571.8,63048.8,0.762325
-,7915,7932,64267.5,56858.5,-11.5283
-,7943,7957,56723.7,49099.7,-13.4405
+,7963,7965,52342.2,53550.5,2.30836
+,7970,7990,54468.8,56731.5,4.15425
+,7992,8023,57430.6,59188.4,3.06063
-,8033,8040,56864.6,49692.2,-12.6131
+,8073,8410,41782.7,42524.5,1.77538
+,8415,8418,45685.5,45962.3,0.605859
+,8426,8441,46197.3,47596.3,3.02834
+,8465,8470,46579.5,48766.7,4.69567
+,8472,8529,49447.9,50638.5,2.4077
-,8532,8546,51770,45968,-11.2073
+,8554,8581,47195.2,48298.5,2.33774
+,8608,8611,43332.7,44047.7,1.64998
-,8615,8619,44671.3,41180.2,-7.81494
+,8641,8648,43489.4,44943,3.34233
+,8651,8658,48123.5,49534.6,2.93212
+,8660,8663,49922.3,51438.6,3.03744
+,8667,8668,52756,54883.3,4.03224
+,8678,8683,55807.3,56467.2,1.18252
+,8686,8707,57278.5,59595.5,4.04515
+,8710,8711,61407.3,62441.5,1.68416
+,8722,8728,63165.8,66471.3,5.23301
+,8746,8804,63589.5,65096.5,2.36989
+,8806,8811,66071,68122.2,3.10462
-,8820,8840,68603.1,62153.5,-9.40132
-,8882,8923,57756.1,53595.7,-7.20333
+,8929,8932,50091,51317.1,2.4477
+,8951,9008,49606.7,51327.9,3.46963
-,9040,9061,48293.6,43557.7,-9.80651
-,9089,9129,43947.5,38902.7,-11.4791
+,9139,9148,36770.7,37644.1,2.37532
+,9163,9173,37768,38879.6,2.94339
+,9188,9192,37176.6,40528.6,9.01636
+,9194,9207,41471.8,42823.3,3.25884
+,9210,9213,44229.2,44905.2,1.52858
-,9228,9248,45330.8,41669.4,-8.07698
+,9254,9257,43468.8,44252.2,1.80237
-,9304,9309,38891.6,34651.7,-10.902
+,9313,9317,38380.2,39368.7,2.57555
+,9336,9337,41405.1,41615.5,0.508005
+,9341,9499,44423.9,46091.8,3.75449
-,9505,9558,47949.3,43763.4,-8.72976
-,9578,9589,42729.5,39810.7,-6.83085
+,9600,9640,41012.5,41476.6,1.13156
-,9647,9668,42670.3,38850,-8.95307
-,9673,9733,40169.2,36411.4,-9.35472
+,9777,9793,30354.8,30994.5,2.10768
+,9802,9884,30513.1,31537.3,3.35639
+,9920,9921,30251.2,31174.1,3.05049
-,9980,9995,22633.9,19030.7,-15.9194
+,10003,10010,20579,20632.2,0.258272
-,10012,10069,21318.1,18690.7,-12.3247
+,10087,10094,19393.9,20361.9,4.99115
+,10106,10110,20509.1,21073.4,2.75141
