status,enter row,exit row,enter price,exit price,percentage
+,30,144,578.21,619.87,7.20499
+,44,144,591.16,619.87,4.85655
+,85,144,577.02,619.87,7.42609
+,90,144,579.84,619.87,6.90363
+,117,144,603,619.87,2.79768
+,121,410,608.61,647.82,6.44255
+,144,410,619.87,647.82,4.50901
+,145,428,622.52,659.5,5.94037
+,236,375,604.03,638.27,5.66859
+,252,410,607.2,647.82,6.68972
+,280,410,607.21,647.82,6.68797
+,283,410,609,647.82,6.37438
+,284,410,609.9,647.82,6.21741
+,285,410,610,647.82,6.2
+,318,411,612.59,650,6.10686
+,325,426,616.73,653.54,5.96858
+,342,427,633,656.78,3.75671
+,343,435,634.12,675.42,6.51296
+,344,435,637.8,675.42,5.8984
+,361,437,637.99,684.71,7.323
+,404,435,633.86,675.42,6.55665
+,408,435,634.45,675.42,6.45756
+,409,435,638.98,675.42,5.70284
+,410,437,647.82,684.71,5.69448
+,428,451,659.5,698.79,5.95754
+,432,452,663.7,706,6.37336
+,433,452,666.03,706,6.00123
+,434,453,669.12,711.57,6.34415
+,435,453,675.42,711.57,5.35223
+,437,470,684.71,720.57,5.23725
+,449,478,690.51,727.48,5.35401
+,451,568,698.79,738.55,5.68984
+,452,574,706,741.22,4.98867
+,453,650,711.57,758.35,6.5742
+,468,650,709.95,758.35,6.81738
+,469,650,715.21,758.35,6.03179
+,470,650,720.57,758.35,5.24307
+,478,654,727.48,768.6,5.65239
+,512,650,703.52,758.35,7.79367
+,515,650,709.29,758.35,6.91678
+,516,650,714.45,758.35,6.14459
+,549,650,703.4,758.35,7.81206
+,552,650,709.79,758.35,6.84146
+,557,650,719,758.35,5.47288
+,559,713,729.55,772.1,5.83236
+,560,740,732.96,777.19,6.03444
+,561,741,736.07,778.11,5.71141
+,568,762,738.55,782.9,6.00501
+,569,763,740.12,788.2,6.49624
+,574,763,741.22,788.2,6.3382
+,594,763,741.4,788.2,6.31238
+,647,763,741.99,788.2,6.22785
+,650,765,758.35,794.21,4.72869
+,651,767,762.5,812,6.4918
+,654,767,768.6,812,5.64663
+,713,769,772.1,821.26,6.36705
+,731,769,772.97,821.26,6.24733
+,732,769,773.04,821.26,6.23771
+,740,770,777.19,827.14,6.427
+,763,771,788.2,853.3,8.25933
+,765,771,794.21,853.3,7.4401
+,766,771,803.51,853.3,6.19656
+,767,771,812,853.3,5.08621
+,770,776,827.14,878.99,6.26859
+,771,777,853.3,881.32,3.28372
+,775,802,866.36,907.76,4.77861
+,776,807,878.99,928.17,5.59506
+,781,833,894.5,958,7.09894
+,797,808,884.52,932.9,5.46963
+,802,833,907.76,958,5.5345
+,805,836,918.16,974,6.08173
+,807,837,928.17,985.98,6.22838
+,808,837,932.9,985.98,5.68978
+,833,847,958,996.99,4.06994
+,834,849,964.99,1024.78,6.19592
+,836,849,974,1024.78,5.21355
+,837,851,985.98,1068.8,8.39976
+,838,851,988.59,1068.8,8.11358
+,848,851,1004.63,1068.8,6.38743
+,849,851,1024.78,1068.8,4.29556
+,850,853,1032.03,1087.74,5.3981
-,851,861,1068.8,852,-20.2844
-,889,892,883,759.04,-14.0385
+,925,928,846.35,883.61,4.40243
+,926,949,867.02,905.51,4.43934
+,928,1011,883.61,940,6.38177
+,949,1014,905.51,956.35,5.61452
+,950,1020,910.01,974.33,7.06805
+,982,1014,907.14,956.35,5.42474
+,984,1020,908,974.33,7.30507
+,1010,1020,919.3,974.33,5.98608
+,1011,1023,940,984,4.68085
+,1014,1036,956.35,1009.71,5.57955
+,1020,1053,974.33,1035.3,6.25763
+,1023,1053,984,1035.3,5.21341
+,1025,1134,991.9,1056.88,6.55106
+,1026,1134,995.1,1056.88,6.20842
+,1027,1134,995.26,1056.88,6.19135
+,1030,1136,999.07,1065.81,6.68021
+,1036,1136,1009.71,1065.81,5.55605
+,1051,1137,1013.96,1090.01,7.5003
+,1052,1137,1025,1090.01,6.34244
+,1053,1144,1035.3,1093,5.57326
+,1057,1148,1045.3,1109.9,6.18004
+,1094,1134,995,1056.88,6.2191
+,1105,1135,1008.03,1058,4.95719
+,1108,1137,1025,1090.01,6.34244
+,1132,1148,1039.73,1109.9,6.74887
+,1133,1148,1042.07,1109.9,6.50916
+,1134,1148,1056.88,1109.9,5.01665
+,1136,1149,1065.81,1126.6,5.70364
+,1137,1152,1090.01,1145.46,5.08711
+,1148,1153,1109.9,1178.08,6.1429
+,1149,1176,1126.6,1184.5,5.13936
+,1152,1190,1145.46,1216.59,6.20973
+,1153,1191,1178.08,1220,3.55833
+,1170,1192,1153,1256.62,8.98699
+,1171,1192,1155.15,1256.62,8.78414
+,1172,1192,1162.93,1256.62,8.05637
+,1175,1192,1176.12,1256.62,6.84454
+,1185,1200,1194.9,1261.96,5.61219
-,1190,1288,1216.59,1031.55,-15.2097
-,1191,1288,1220,1031.55,-15.4467
-,1192,1288,1256.62,1031.55,-17.9107
-,1239,1289,1249,973.44,-22.0624
-,1252,1327,1210,909.55,-24.8306
+,1302,1385,1077.13,1147.42,6.52567
+,1303,1385,1101.46,1147.42,4.17264
-,1306,1327,1117.1,909.55,-18.5794
-,1307,1327,1128.1,909.55,-19.3733
+,1341,1367,1041,1078.01,3.55524
+,1343,1379,1044.41,1108.89,6.17382
+,1346,1383,1071,1127.95,5.31746
+,1365,1380,1066.01,1116.55,4.74104
+,1369,1401,1089.52,1153.1,5.8356
+,1379,1402,1108.89,1184,6.77344
+,1380,1402,1116.55,1184,6.04093
+,1383,1419,1127.95,1195.92,6.02598
+,1385,1430,1147.42,1201.35,4.70011
+,1399,1431,1146.4,1215.09,5.9918
+,1400,1471,1150.34,1217.99,5.88087
+,1402,1483,1184,1242.99,4.98226
+,1408,1514,1188.09,1258.99,5.96756
+,1419,1519,1195.92,1275.6,6.66265
+,1430,1519,1201.35,1275.6,6.18055
+,1431,1522,1215.09,1280.24,5.36174
+,1465,1519,1202,1275.6,6.12313
+,1469,1525,1216.99,1299.21,6.75601
+,1483,1525,1242.99,1299.21,4.52296
+,1508,1549,1246.97,1368,9.70593
+,1510,1549,1248.99,1368,9.5285
+,1519,1549,1275.6,1368,7.24365
+,1522,1549,1280.24,1368,6.85496
+,1523,1549,1283,1368,6.6251
+,1524,1549,1285.38,1368,6.42767
+,1525,1549,1299.21,1368,5.29476
+,1545,1552,1305.01,1382.07,5.90494
+,1549,1554,1368,1403.09,2.56506
+,1550,1566,1370.84,1482.04,8.11181
+,1554,1566,1403.09,1482.04,5.62687
+,1565,1567,1449.4,1494.85,3.13578
+,1566,1588,1482.04,1540.97,3.97628
+,1567,1589,1494.85,1595.17,6.71104
+,1587,1589,1508.23,1595.17,5.76437
+,1588,1592,1540.97,1625.85,5.50822
+,1589,1594,1595.17,1672.94,4.87534
+,1592,1606,1625.85,1728.99,6.34376
+,1594,1607,1672.94,1750.6,4.64213
+,1595,1609,1690.9,1795.09,6.16181
+,1606,1651,1728.99,1828.19,5.73745
+,1607,1655,1750.6,1860.99,6.30584
+,1609,1659,1795.09,1922.03,7.07151
+,1642,1651,1725.01,1828.19,5.98141
+,1643,1655,1753.27,1860.99,6.14395
+,1651,1659,1828.19,1922.03,5.13295
+,1653,1660,1840.95,1963.33,6.64765
+,1655,1660,1860.99,1963.33,5.49922
+,1656,1664,1879.49,1992.09,5.99099
+,1659,1667,1922.03,2026.99,5.46089
+,1660,1672,1963.33,2087.99,6.34942
+,1664,1673,1992.09,2139.19,7.3842
+,1665,1673,2006.76,2139.19,6.59919
+,1667,1674,2026.99,2146.19,5.88064
+,1672,1681,2087.99,2215.99,6.1303
+,1673,1681,2139.19,2215.99,3.59014
+,1675,1685,2197.6,2307.02,4.97907
+,1683,1688,2251.09,2430,7.94771
+,1684,1688,2270.99,2430,7.00179
+,1685,1688,2307.02,2430,5.33069
+,1686,1690,2379.48,2487.99,4.56024
+,1688,1691,2430,2572.99,5.88436
+,1690,1692,2487.99,2700.04,8.52294
+,1691,1692,2572.99,2700.04,4.93783
-,1692,1703,2700.04,1840,-31.8529
+,1718,1733,2222.3,2345.99,5.56586
+,1720,1743,2274.24,2406.55,5.81777
+,1732,1743,2292.71,2406.55,4.9653
+,1733,1747,2345.99,2476.64,5.56908
+,1743,1756,2406.55,2530.39,5.14596
+,1747,1761,2476.64,2672.31,7.90062
+,1756,1761,2530.39,2672.31,5.60862
+,1757,1762,2543.99,2746.32,7.95325
+,1760,1762,2592.99,2746.32,5.91325
+,1761,1764,2672.31,2792.79,4.50846
+,1762,1795,2746.32,2858.1,4.07017
-,1764,1993,2792.79,2187,-21.6912
-,1795,1816,2858.1,2416.35,-15.4561
-,1798,1816,2887.99,2416.35,-16.3311
+,1830,1850,2532.2,2716.18,7.26562
+,1848,1852,2573.89,2727.48,5.96723
-,1849,1994,2600,2151.76,-17.24
-,1850,1993,2716.18,2187,-19.4825
-,1898,1997,2519.59,2045.27,-18.8253
-,1926,1997,2474.01,2045.27,-17.3298
-,1927,1997,2513.21,2045.27,-18.6192
+,2012,2015,2151.8,2231.8,3.71782
+,2013,2018,2186.8,2339.59,6.98692
+,2015,2021,2231.8,2367.2,6.06685
+,2016,2028,2286.8,2511.8,9.83908
+,2028,2029,2511.8,2612.3,4.00111
+,2029,2030,2612.3,2720.8,4.15343
+,2030,2043,2720.8,2841.37,4.43142
+,2031,2096,2749.85,2889.76,5.08791
+,2073,2075,2704.8,2766.8,2.29222
+,2075,2098,2766.8,2911.8,5.24071
+,2076,2122,2797.11,3136.9,12.1479
+,2094,2122,2801.7,3136.9,11.9642
+,2096,2122,2889.76,3136.9,8.55227
+,2098,2122,2911.8,3136.9,7.73061
+,2113,2122,2760.4,3136.9,13.6393
+,2114,2122,2778.69,3136.9,12.8913
+,2117,2122,2829.8,3136.9,10.8524
+,2122,2123,3136.9,3159.31,0.7144
+,2125,2145,3286.9,3459.79,5.25997
