status,enter row,exit row,enter price,exit price,percentage
+,1343,1383,1044.41,1127.95,7.99877
+,1346,1385,1071,1147.42,7.13539
+,1363,1385,1048.01,1147.42,9.4856
+,1365,1385,1066.01,1147.42,7.63689
+,1369,1402,1089.52,1184,8.67171
+,1377,1402,1090,1184,8.62385
+,1379,1408,1108.89,1188.09,7.14228
+,1380,1430,1116.55,1201.35,7.59482
+,1383,1431,1127.95,1215.09,7.72552
+,1385,1483,1147.42,1242.99,8.32912
+,1398,1483,1143.66,1242.99,8.68527
+,1399,1483,1146.4,1242.99,8.42551
+,1400,1483,1150.34,1242.99,8.05414
+,1402,1513,1184,1256.99,6.1647
+,1408,1523,1188.09,1283,7.98845
+,1419,1523,1195.92,1283,7.28142
+,1430,1525,1201.35,1299.21,8.14584
+,1431,1528,1215.09,1303.99,7.31633
+,1464,1524,1190.09,1285.38,8.00696
+,1465,1525,1202,1299.21,8.08735
+,1469,1546,1216.99,1310.99,7.72397
+,1483,1549,1242.99,1368,10.0572
+,1501,1549,1239.49,1368,10.368
+,1508,1549,1246.97,1368,9.70593
+,1510,1549,1248.99,1368,9.5285
+,1519,1549,1275.6,1368,7.24365
+,1522,1552,1280.24,1382.07,7.95398
+,1523,1554,1283,1403.09,9.36009
+,1524,1554,1285.38,1403.09,9.1576
+,1525,1554,1299.21,1403.09,7.99563
+,1545,1554,1305.01,1403.09,7.51565
+,1549,1565,1368,1449.4,5.95029
+,1550,1566,1370.84,1482.04,8.11181
+,1554,1587,1403.09,1508.23,7.49346
+,1565,1588,1449.4,1540.97,6.31779
+,1566,1589,1482.04,1595.17,7.6334
+,1567,1592,1494.85,1625.85,8.76342
+,1587,1592,1508.23,1625.85,7.79855
+,1588,1594,1540.97,1672.94,8.56409
+,1589,1594,1595.17,1672.94,4.87534
+,1592,1607,1625.85,1750.6,7.67291
+,1594,1609,1672.94,1795.09,7.30152
+,1595,1651,1690.9,1828.19,8.11934
+,1606,1655,1728.99,1860.99,7.63451
+,1607,1656,1750.6,1879.49,7.36262
+,1609,1660,1795.09,1963.33,9.37223
+,1623,1653,1731.36,1840.95,6.32971
+,1625,1656,1740.09,1879.49,8.01108
+,1639,1651,1699.09,1828.19,7.59818
+,1642,1655,1725.01,1860.99,7.88285
+,1643,1656,1753.27,1879.49,7.19912
+,1651,1660,1828.19,1963.33,7.39201
+,1653,1664,1840.95,1992.09,8.20989
+,1655,1665,1860.99,2006.76,7.83293
+,1656,1667,1879.49,2026.99,7.84787
+,1659,1672,1922.03,2087.99,8.63462
+,1660,1672,1963.33,2087.99,6.34942
+,1664,1673,1992.09,2139.19,7.3842
+,1665,1675,2006.76,2197.6,9.50986
+,1667,1675,2026.99,2197.6,8.41691
+,1672,1683,2087.99,2251.09,7.81134
+,1673,1684,2139.19,2270.99,6.16121
+,1675,1686,2197.6,2379.48,8.2763
+,1683,1688,2251.09,2430,7.94771
+,1684,1689,2270.99,2447.29,7.76313
+,1685,1690,2307.02,2487.99,7.84432
+,1686,1691,2379.48,2572.99,8.13245
+,1688,1692,2430,2700.04,11.1128
+,1690,1692,2487.99,2700.04,8.52294
-,1691,1702,2572.99,1986.89,-22.7789
-,1692,1700,2700.04,2144.99,-20.5571
+,1708,1720,2080.1,2274.24,9.33321
+,1709,1720,2150,2274.24,5.7786
+,1716,1733,2153.99,2345.99,8.91369
+,1718,1743,2222.3,2406.55,8.29096
+,1720,1747,2274.24,2476.64,8.89968
+,1729,1745,2232.19,2420.49,8.43566
+,1732,1747,2292.71,2476.64,8.02238
+,1733,1747,2345.99,2476.64,5.56908
+,1742,1760,2373.99,2592.99,9.22498
+,1743,1760,2406.55,2592.99,7.74719
+,1747,1761,2476.64,2672.31,7.90062
+,1756,1762,2530.39,2746.32,8.53347
+,1757,1762,2543.99,2746.32,7.95325
+,1760,1764,2592.99,2792.79,7.70539
+,1761,1788,2672.31,2828.69,5.85187
-,1762,1886,2746.32,2356.42,-14.1972
-,1764,1886,2792.79,2356.42,-15.6249
-,1779,1816,2711.99,2416.35,-10.9012
-,1795,1813,2858.1,2566.49,-10.2029
-,1798,1801,2887.99,2585.99,-10.4571
+,1830,1850,2532.2,2716.18,7.26562
-,1845,1972,2556.65,2305.42,-9.82653
-,1848,1972,2573.89,2305.42,-10.4305
-,1849,1972,2600,2305.42,-11.33
-,1850,1972,2716.18,2305.42,-15.1227
-,1861,1883,2670.7,2439.09,-8.67226
-,1898,1993,2519.59,2187,-13.2002
-,1922,1993,2402.54,2187,-8.97134
-,1926,1993,2474.01,2187,-11.601
-,1927,1993,2513.21,2187,-12.9798
-,1943,1972,2541.99,2305.42,-9.30649
-,1958,1972,2506.91,2305.42,-8.03738
-,1981,1997,2391.3,2045.27,-14.4704
+,2009,2012,2041.8,2151.8,5.3874
+,2012,2016,2151.8,2286.8,6.27382
+,2013,2021,2186.8,2367.2,8.2495
+,2015,2028,2231.8,2511.8,12.5459
+,2016,2028,2286.8,2511.8,9.83908
+,2028,2029,2511.8,2612.3,4.00111
+,2029,2032,2612.3,2771.8,6.10573
+,2030,2096,2720.8,2889.76,6.20994
+,2031,2122,2749.85,3136.9,14.0753
+,2068,2075,2555.8,2766.8,8.25573
+,2073,2094,2704.8,2801.7,3.58252
+,2075,2122,2766.8,3136.9,13.3765
+,2076,2122,2797.11,3136.9,12.1479
+,2094,2122,2801.7,3136.9,11.9642
+,2096,2122,2889.76,3136.9,8.55227
+,2098,2122,2911.8,3136.9,7.73061
+,2112,2122,2727.45,3136.9,15.0122
+,2113,2122,2760.4,3136.9,13.6393
+,2114,2122,2778.69,3136.9,12.8913
+,2117,2122,2829.8,3136.9,10.8524
+,2122,2123,3136.9,3159.31,0.7144
+,2125,2164,3286.9,3504.48,6.61961
+,2138,2165,3400.46,3541.8,4.1565
+,2145,2169,3459.79,3731.8,7.86204
+,2146,2170,3479.9,3771.8,8.38817
+,2158,2169,3413.89,3731.8,9.31225
+,2164,2170,3504.48,3771.8,7.62795
+,2165,2172,3541.8,3936.79,11.1522
+,2166,2172,3542.22,3936.79,11.1391
+,2167,2172,3589.79,3936.79,9.6663
+,2168,2172,3654.86,3936.79,7.71384
+,2169,2175,3731.8,4062.61,8.86462
+,2170,2175,3771.8,4062.61,7.71011
+,2172,2176,3936.79,4190.79,6.45196
+,2175,2188,4062.61,4275.8,5.24761
+,2176,2256,4190.79,4534.7,8.20633
-,2186,2223,4190.5,3636.21,-13.2273
-,2188,2223,4275.8,3636.21,-14.9584
-,2192,2222,4353.7,3860.53,-11.3276
-,2202,2223,4291.25,3636.21,-15.2645
-,2204,2223,4358.25,3636.21,-16.5672
-,2207,2223,4416.15,3636.21,-17.6611
+,2227,2244,4059.4,4436.94,9.30039
+,2231,2256,4184.78,4534.7,8.36173
+,2240,2259,4345.93,4601,5.86917
+,2244,2269,4436.94,4722.73,6.44115
+,2252,2268,4356.36,4710.55,8.13041
+,2255,2270,4426.65,4749.09,7.28406
+,2256,2273,4534.7,4829.29,6.49635
-,2267,2280,4680.4,4151.02,-11.3106
-,2268,2280,4710.55,4151.02,-11.8782
-,2272,2279,4768.15,4272.04,-10.4047
-,2273,2278,4829.29,4319.83,-10.5494
-,2275,2278,4867.96,4319.83,-11.26
-,2287,2327,4405.15,3473.3,-21.1536
-,2288,2327,4439.64,3473.3,-21.7662
-,2290,2321,4536.92,3867.87,-14.7468
-,2302,2305,4665.7,4182.99,-10.3459
+,2334,2338,3570.83,3953.72,10.7227
+,2338,2383,3953.72,4139.58,4.70089
+,2339,2396,4027.06,4372.33,8.57375
+,2367,2381,3774.74,4055.34,7.43362
+,2370,2383,3897.9,4139.58,6.20026
+,2381,2396,4055.34,4372.33,7.81661
+,2383,2423,4139.58,4568.98,10.373
+,2385,2423,4228.14,4568.98,8.06123
+,2386,2427,4252.42,4624.49,8.74961
+,2396,2423,4372.33,4568.98,4.4976
+,2414,2423,4302.48,4568.98,6.1941
+,2416,2428,4339.02,4819.86,11.0818
+,2419,2428,4389.2,4819.86,9.81181
+,2423,2428,4568.98,4819.86,5.49094
+,2427,2443,4624.49,5097.49,10.2282
+,2428,2443,4819.86,5097.49,5.76013
+,2434,2445,4851.39,5318.14,9.62095
+,2443,2445,5097.49,5318.14,4.3286
+,2444,2448,5189.11,5706.13,9.96356
+,2445,2448,5318.14,5706.13,7.2956
+,2447,2481,5392.38,5967.8,10.671
+,2448,2481,5706.13,5967.8,4.58577
+,2471,2507,5534.42,5978.6,8.02577
+,2472,2513,5624.35,6115.46,8.73185
+,2481,2522,5967.8,6319.95,5.90083
+,2500,2513,5662.43,6115.46,8.00063
+,2501,2521,5722.68,6149.66,7.46119
+,2504,2522,5934.9,6319.95,6.48789
+,2507,2527,5978.6,6523.12,9.10782
+,2513,2527,6115.46,6523.12,6.66606
+,2522,2531,6319.95,6790.38,7.44357
+,2527,2533,6523.12,6967.53,6.81284
+,2529,2538,6587.94,7209.14,9.42935
+,2531,2538,6790.38,7209.14,6.16696
+,2533,2558,6967.53,7459.67,7.06334
+,2534,2559,7079.12,7702.72,8.809
-,2539,2573,7365.38,5898.76,-19.9123
-,2555,2573,7282.27,5898.76,-18.9983
-,2556,2573,7398.8,5898.76,-20.2741
-,2558,2573,7459.67,5898.76,-20.9247
-,2559,2573,7702.72,5898.76,-23.4198
+,2585,2593,6760.9,7432.1,9.92767
+,2586,2593,6809.52,7432.1,9.14279
+,2588,2595,7138.18,7671.39,7.46983
+,2593,2603,7432.1,7959.68,7.09867
+,2595,2606,7671.39,8117.24,5.81185
+,2596,2633,7862.91,9514.82,21.0089
+,2606,2633,8117.24,9514.82,17.2174
+,2607,2633,8202.63,9514.82,15.9972
+,2613,2633,8265.35,9514.82,15.117
+,2633,2636,9514.82,9581.78,0.703744
+,2640,2647,9813.41,10670.6,8.73448
+,2643,2647,9882.64,10670.6,7.97277
+,2644,2648,9900.34,11157.6,12.6991
+,2645,2648,9953.27,11157.6,12.0997
+,2646,2648,10031.9,11157.6,11.2209
-,2648,2654,11157.6,9111.58,-18.3374
+,2660,2663,10613.9,11362.5,7.0539
+,2662,2671,10891.9,11579.1,6.30947
+,2663,2675,11362.5,11888.2,4.62661
+,2664,2677,11434.4,12413.9,8.56681
+,2675,2680,11888.2,13141.7,10.5434
+,2676,2680,12167.9,13141.7,8.00287
+,2677,2681,12413.9,13908.4,12.0388
+,2678,2681,12567.8,13908.4,10.6672
+,2680,2681,13141.7,13908.4,5.83442
+,2681,2683,13908.4,14554.2,4.64309
+,2683,2685,14554.2,15304,5.15178
+,2684,2687,14892.8,16564.1,11.2225
+,2685,2687,15304,16564.1,8.23393
+,2687,2719,16564.1,17380.7,4.92969
+,2695,2719,16381.3,17380.7,6.10055
+,2698,2723,16883.6,18376.8,8.84452
+,2718,2723,17079.6,18376.8,7.59551
+,2719,2724,17380.7,18781.4,8.05907
-,2720,2747,17724.2,14487.9,-18.2591
-,2723,2745,18376.8,15255.9,-16.9829
+,2760,2764,15035.3,15795,5.05271
+,2763,2810,15659,16777.1,7.1399
-,2766,2772,16247.9,13669.4,-15.8696
+,2778,2807,14850.3,15723.3,5.87868
+,2790,2799,13892.7,15273.7,9.9401
+,2792,2799,14690.8,15273.7,3.96766
+,2807,2810,15723.3,16777.1,6.7023
-,2809,2830,16275,13053.5,-19.7942
-,2810,2825,16777.1,13756.6,-18.0038
-,2844,2849,14223.6,11357.9,-20.1473
-,2859,2925,11429.6,8540.07,-25.2813
-,2881,2922,11088.7,9075.06,-18.1596
+,2942,2946,7718.37,8229.11,6.6172
+,2946,2966,8229.11,8750.47,6.33556
+,2952,2976,8373.9,9151.48,9.28576
+,2959,2976,8553.64,9151.48,6.98931
+,2963,2980,8705.7,9629.44,10.6107
+,2974,2980,8761.43,9629.44,9.90717
+,2976,2980,9151.48,9629.44,5.22276
+,2977,2983,9238.31,10015.1,8.40836
+,2979,2985,9343.01,10222.7,9.41506
+,2980,2985,9629.44,10222.7,6.16048
+,2983,2993,10015.1,10887.2,8.70755
+,2985,2996,10222.7,10992.5,7.53111
+,2991,2997,10519.2,11406,8.42959
+,2993,3001,10887.2,11598.5,6.53338
-,2997,3015,11406,9660.08,-15.3069
-,3001,3008,11598.5,10227.1,-11.8234
+,3018,3045,10162.7,11058.1,8.81023
+,3029,3051,10665.4,11364.5,6.55494
+,3030,3056,10776.6,11581.4,7.46765
-,3034,3073,10869.5,9215.29,-15.2186
+,3042,3056,10698,11581.4,8.25703
-,3043,3073,10762.4,9215.29,-14.3751
-,3044,3073,10858.8,9215.29,-15.135
-,3045,3073,11058.1,9215.29,-16.6647
-,3051,3067,11364.5,9677.47,-14.8447
-,3052,3067,11467.4,9677.47,-15.609
-,3056,3065,11581.4,10398.8,-10.2106
-,3081,3100,9413.53,7719.34,-17.9974
-,3083,3100,9772.92,7719.34,-21.013
-,3108,3164,8408.95,7043.9,-16.2333
-,3121,3148,8789.07,7693.6,-12.464
-,3122,3148,8915.81,7693.6,-13.7083
+,3178,3222,7292.36,7628.56,4.6103
+,3201,3222,7005.32,7628.56,8.89667
+,3202,3222,7045.76,7628.56,8.27164
+,3211,3222,6765.01,7628.56,12.7649
+,3217,3222,6850.18,7628.56,11.3629
+,3222,3224,7628.56,7648.46,0.260862
+,3227,3261,8050.67,8757.16,8.77554
+,3228,3261,8118.14,8757.16,7.87151
+,3231,3263,8327.6,8836.74,6.11389
+,3248,3261,8113.44,8757.16,7.934
+,3255,3267,8265.8,9099.05,10.0807
+,3258,3267,8449.07,9099.05,7.69292
+,3261,3268,8757.16,9174.73,4.76833
+,3267,3317,9099.05,9680.54,6.39067
-,3268,3364,9174.73,8153.92,-11.1263
-,3270,3364,9296.01,8153.92,-12.2858
-,3272,3352,9375.79,8292.72,-11.5518
-,3273,3348,9491.55,8467.12,-10.7931
-,3285,3375,9151.39,7877.6,-13.9191
-,3291,3352,9334.13,8292.72,-11.157
-,3305,3364,9045.72,8153.92,-9.85881
-,3312,3350,9240.42,8340.61,-9.73776
-,3313,3350,9516.3,8340.61,-12.3545
-,3314,3348,9587.14,8467.12,-11.6825
-,3336,3350,9192.58,8340.61,-9.26802
-,3355,3397,8700.83,7536.92,-13.377
-,3356,3397,8764.15,7536.92,-14.0028
-,3380,3401,8139.77,7325.89,-9.99881
-,3381,3401,8403.96,7325.89,-12.8281
-,3420,3482,7329.72,6461.3,-11.8479
-,3422,3482,7422.01,6461.3,-12.9441
-,3441,3471,7633.7,6647.47,-12.9194
-,3451,3471,7491.91,6647.47,-11.2714
-,3452,3471,7553.88,6647.47,-11.9993
-,3459,3471,7646.87,6647.47,-13.0694
-,3477,3529,6776.84,6104.45,-9.92188
-,3494,3556,6587.03,5776.04,-12.3119
-,3505,3555,6580.88,5807.53,-11.7515
-,3506,3555,6652.17,5807.53,-12.6972
-,3517,3530,6688.25,5990.28,-10.4358
+,3535,3632,6207.65,7239.87,16.6282
+,3561,3565,6260.3,6531.95,4.33925
+,3565,3632,6531.95,7239.87,10.8378
+,3577,3632,6590.69,7239.87,9.84996
+,3591,3632,6638.68,7239.87,9.05587
+,3621,3632,6277.55,7239.87,15.3295
+,3624,3632,6538.47,7239.87,10.7273
+,3627,3632,6669.72,7239.87,8.54833
+,3632,3633,7239.87,7268.63,0.397245
-,3658,3711,7777.88,6969.67,-10.3911
-,3659,3711,7918,6969.67,-11.9769
-,3660,3711,8137.07,6969.67,-14.3467
-,3663,3711,8340.26,6969.67,-16.4334
-,3680,3711,8163.25,6969.67,-14.6214
-,3718,3726,6965.17,6185.81,-11.1894
-,3719,3726,7043.94,6185.81,-12.1825
+,3732,3806,6375.56,6827.94,7.09553
+,3734,3811,6487.55,7005.41,7.98237
+,3753,3806,6261.7,6827.94,9.04291
+,3754,3806,6366.82,6827.94,7.24255
+,3756,3809,6520.5,6961.92,6.76973
+,3783,3809,6645.12,6961.92,4.76741
+,3794,3809,6415.96,6961.92,8.5094
+,3799,3830,6541.14,7201.52,10.0958
+,3800,3830,6626.7,7201.52,8.6743
+,3806,3835,6827.94,7226.34,5.83485
-,3809,3860,6961.92,6172.94,-11.3328
-,3829,3848,6963.98,6336.92,-9.00433
-,3830,3848,7201.52,6336.92,-12.0058
-,3839,3848,7286.13,6336.92,-13.0276
-,3878,4147,6336,5558.32,-12.274
-,3881,4147,6383.62,5558.32,-12.9284
-,3882,4147,6433.74,5558.32,-13.6067
-,3885,4147,6468.88,5558.32,-14.076
-,3907,4147,6349.92,5558.32,-12.4663
-,3914,4147,6428.08,5558.32,-13.5306
-,3915,4147,6471.2,5558.32,-14.1068
-,3916,4147,6628.69,5558.32,-16.1475
-,3935,4147,6459.54,5558.32,-13.9518
-,3943,4147,6662.53,5558.32,-16.5734
-,3969,4147,6522.01,5558.32,-14.776
-,3983,4147,6596.55,5558.32,-15.739
-,4012,4147,6380.33,5558.32,-12.8835
-,4053,4147,6423.92,5558.32,-13.4746
-,4066,4147,6393.11,5558.32,-13.0577
-,4086,4147,6263.33,5558.32,-11.2562
-,4093,4147,6307.99,5558.32,-11.8845
-,4094,4147,6331.51,5558.32,-12.2118
-,4100,4147,6382.22,5558.32,-12.9093
-,4108,4147,6409.57,5558.32,-13.2809
-,4112,4147,6498.9,5558.32,-14.4729
+,4199,4202,3973.39,4179.88,5.19682
-,4201,4240,4130.63,3346.4,-18.9857
-,4202,4240,4179.88,3346.4,-19.9403
+,4246,4291,3562.64,3861.4,8.38592
+,4261,4288,3395.65,3681.65,8.42254
+,4279,4285,3379.4,3517.4,4.08357
+,4281,4289,3486.4,3731.4,7.02731
+,4288,4291,3681.65,3861.4,4.88232
+,4289,4296,3731.4,4063.9,8.91086
+,4291,4300,3861.4,4121.9,6.74626
-,4296,4461,4063.9,3378.7,-16.8607
-,4306,4394,4157.65,3510.73,-15.5598
+,4332,4373,3848.64,4052.89,5.30707
+,4346,4373,3785.89,4052.89,7.0525
-,4363,4455,3829.14,3404.91,-11.079
-,4364,4455,4025.39,3404.91,-15.4142
-,4373,4386,4052.89,3604.39,-11.0662
+,4434,4551,3580.4,3860.65,7.82734
+,4467,4546,3413.9,3691.66,8.13615
+,4469,4547,3430.64,3781.91,10.2392
+,4481,4546,3429.39,3691.66,7.64772
+,4483,4547,3440.39,3781.91,9.92678
+,4492,4546,3420.69,3691.66,7.9215
+,4510,4545,3374.89,3664.91,8.59347
+,4511,4545,3395.12,3664.91,7.94641
+,4512,4546,3622.39,3691.66,1.91227
+,4544,4553,3636.9,3946.65,8.51687
+,4547,4684,3781.91,4022.63,6.36504
+,4548,4725,3857.4,4115.39,6.68818
+,4571,4731,3936.28,4688,19.0972
+,4602,4728,3824.64,4130.64,8.00075
+,4613,4684,3827.09,4022.63,5.10937
+,4643,4731,3858.14,4688,21.5093
+,4662,4731,3892.9,4688,20.4244
+,4664,4731,3992.39,4688,17.4234
+,4674,4731,3983.68,4688,17.6801
+,4682,4731,4018.13,4688,16.6712
+,4706,4731,3958.38,4688,18.4323
+,4707,4731,3981.38,4688,17.7481
+,4709,4731,4004.88,4688,17.0572
+,4720,4731,4061.14,4688,15.4356
+,4721,4731,4072.14,4688,15.1237
+,4724,4731,4110.39,4688,14.0524
+,4728,4731,4130.64,4688,13.4933
+,4731,4732,4688,4691.39,0.0723123
+,4740,4821,5120.38,5510.41,7.61721
+,4741,4823,5281.88,5555.66,5.18338
+,4754,4821,5251.9,5510.41,4.92222
+,4755,4871,5296.86,5702.9,7.66567
+,4768,4870,5241.64,5669.64,8.16538
+,4771,4880,5294.9,5732.91,8.2723
+,4781,4821,5079.9,5510.41,8.47477
+,4784,4822,5159.9,5535.9,7.28696
+,4795,4821,5174.89,5510.41,6.48362
+,4803,4871,5267.15,5702.9,8.27297
+,4807,4880,5297.9,5732.91,8.21099
+,4821,4881,5510.41,5881.4,6.73253
+,4836,4892,5472.4,6000.65,9.65299
+,4837,4892,5489.16,6000.65,9.31818
+,4853,4870,5202.9,5669.64,8.97077
+,4854,4870,5236.9,5669.64,8.26329
+,4856,4871,5291.4,5702.9,7.77677
+,4864,4881,5366.41,5881.4,9.59655
+,4869,4881,5469.65,5881.4,7.5279
+,4870,4892,5669.64,6000.65,5.83829
+,4881,4899,5881.4,6291.15,6.96688
+,4892,4904,6000.65,7038.15,17.2898
+,4893,4904,6051.65,7038.15,16.3013
+,4898,4904,6104.15,7038.15,15.3011
+,4899,4904,6291.15,7038.15,11.8738
+,4902,4904,6368.65,7038.15,10.5124
+,4904,4905,7038.15,7114.15,1.07983
+,4907,4908,7361.15,7873.15,6.95543
+,4908,4911,7873.15,8009.65,1.73374
-,4922,4929,8327.65,7193.79,-13.6156
+,4957,4964,7857.89,8910.89,13.4005
+,4958,4964,7871.89,8910.89,13.1989
+,4961,4964,8040.39,8910.89,10.8266
+,4962,4964,8074.89,8910.89,10.3531
+,4964,5054,8910.89,9197.39,3.21517
+,4993,5054,8505.39,9197.39,8.13602
-,4994,5024,8626.89,7608.89,-11.8003
+,5020,5054,7965.89,9197.39,15.4597
+,5022,5054,8057.89,9197.39,14.1414
+,5037,5054,7983.89,9197.39,15.1994
+,5040,5054,8167.39,9197.39,12.6111
+,5047,5054,8255.89,9197.39,11.404
+,5051,5054,8355.38,9197.39,10.0775
+,5054,5056,9197.39,9197.89,0.00543632
+,5057,5084,9260.14,10626.4,14.7541
+,5072,5084,9254.14,10626.4,14.8285
